code,published,title,source,url,sentiment,positive_hits,negative_hits,risk_hits
001267,2026-06-27 09:52:00,股价年内大涨184%！因名字谐音“会绿”，被股民吐槽晦气，001267最新回应：审慎考虑更名,华夏时报,http://finance.eastmoney.com/a/202606273785409018.html,0.0,0,0,0
001267,2026-08-05 16:55:00,2.33亿元资金今日流入通信股,证券时报网,http://finance.eastmoney.com/a/202608053832637080.html,0.0,0,0,0
001267,2026-08-04 10:29:00,【数据揭秘】融资客看好个股一览,证券时报网,http://finance.eastmoney.com/a/202608043830894311.html,0.0,0,0,0
001267,2026-08-04 16:49:00,通信行业今日净流入资金219.78亿元，中际旭创等21股净流入资金超亿元,证券时报网,http://finance.eastmoney.com/a/202608043831236746.html,0.0,0,0,0
301338,2026-08-05 22:04:00,玻璃基板概念涨5.20%，主力资金净流入37股,证券时报网,http://finance.eastmoney.com/a/202608053832892865.html,0.0,0,0,0
301338,2026-08-04 16:49:00,玻璃基板概念涨5.86%，主力资金净流入这些股,证券时报网,http://finance.eastmoney.com/a/202608043831235555.html,0.0,0,0,0
301338,2026-08-05 22:04:00,先进封装概念上涨5.54% 45股主力资金净流入超亿元,证券时报网,http://finance.eastmoney.com/a/202608053832893285.html,0.0,0,0,0
301338,2026-08-04 16:49:00,共封装光学(CPO)概念上涨6.76%，58股主力资金净流入超亿元,证券时报网,http://finance.eastmoney.com/a/202608043831237778.html,0.0,0,0,0
301338,2026-07-29 20:18:00,玻璃基板概念下跌1.54%，主力资金净流出34股,证券时报网,http://finance.eastmoney.com/a/202607293825302492.html,0.0,0,0,0
301338,2026-08-03 18:11:00,先进封装概念下跌2.29%，27股主力资金净流出超亿元,证券时报网,http://finance.eastmoney.com/a/202608033829904569.html,0.0,0,0,0
301338,2026-07-30 17:45:00,共封装光学(CPO)概念下跌6.63%，主力资金净流出157股,证券时报网,http://finance.eastmoney.com/a/202607303826815929.html,0.0,0,0,0
301338,2026-07-27 16:24:00,19.42亿主力资金净流入，富士康概念涨4.41%,证券时报网,http://finance.eastmoney.com/a/202607273822130010.html,-3.25,0,1,1
301338,2026-07-21 11:44:00,今日89只个股跨越牛熊分界线,证券时报网,http://finance.eastmoney.com/a/202607213815208489.html,0.0,0,0,0
301338,2026-07-21 15:49:00,今日131只个股跨越牛熊分界线,证券时报网,http://finance.eastmoney.com/a/202607213815526756.html,0.0,0,0,0
002384,2026-08-05 16:25:48,东山精密002384龙虎榜数据08-05),东方财富Choice数据,http://finance.eastmoney.com/a/202608053832590425.html,0.0,0,0,0
002384,2026-08-04 21:55:00,豪掷12亿元抱团封板！三大游资齐聚002384,上海证券报,http://finance.eastmoney.com/a/202608043831478090.html,0.0,0,0,0
002384,2026-08-04 16:27:52,东山精密002384龙虎榜数据08-04,东方财富Choice数据,http://finance.eastmoney.com/a/202608043831205132.html,0.0,0,0,0
002384,2026-08-06 06:52:00,上证早知道｜002384 机构净买入9.35亿元；688235 上半年净利润32.71亿元 同比增长627.1%,上海证券报,http://finance.eastmoney.com/a/202608063832985296.html,1.0,1,0,0
002384,2026-07-30 16:26:22,东山精密002384龙虎榜数据07-30,东方财富Choice数据,http://finance.eastmoney.com/a/202607303826713237.html,0.0,0,0,0
002384,2026-07-14 18:42:00,002384，上半年业绩预增超280%！今日股价强势涨停,证券时报,http://finance.eastmoney.com/a/202607143805796554.html,2.0,2,0,0
002384,2026-07-14 14:14:00,亚太股市午后集体大反攻！PCB板块狂飙，002384直线涨停，有股民直呼“东山再起就靠你”,华夏时报,http://finance.eastmoney.com/a/202607143805458750.html,0.0,0,0,0
002384,2026-07-09 16:32:00,午后爆发！603986、002384强势涨停,证券时报,http://finance.eastmoney.com/a/202607093800059023.html,1.0,1,0,0
002384,2026-07-07 17:08:00,午后异动！002384，大幅拉升,证券时报,http://finance.eastmoney.com/a/202607073796804475.html,0.0,0,0,0
002384,2026-08-05 15:11:00,东山精密回应美国拟禁止进口中国光模块传闻：目前仅为市场消息,证券时报网,http://finance.eastmoney.com/a/202608053832539939.html,1.0,1,0,0
688125,2026-08-05 22:04:00,光刻胶概念上涨5.67% 12股主力资金净流入超亿元,证券时报网,http://finance.eastmoney.com/a/202608053832893035.html,0.0,0,0,0
688125,2026-08-05 22:04:00,科创板平均股价51.52元 19股股价超300元,证券时报网,http://finance.eastmoney.com/a/202608053832894422.html,0.0,0,0,0
688125,2026-08-04 16:48:00,92只科创板股票跻身百元股阵营,证券时报网,http://finance.eastmoney.com/a/202608043831237935.html,0.0,0,0,0
688125,2026-07-29 20:18:00,光刻胶概念下跌1.45%，主力资金净流出42股,证券时报网,http://finance.eastmoney.com/a/202607293825301233.html,0.0,0,0,0
688125,2026-07-29 20:18:00,科创板平均股价49.75元，20股股价超300元,证券时报网,http://finance.eastmoney.com/a/202607293825301394.html,0.0,0,0,0
688125,2026-07-28 18:47:00,科创板平均股价48.77元，19股股价超300元,证券时报网,http://finance.eastmoney.com/a/202607283823621044.html,0.0,0,0,0
688125,2026-07-27 19:18:00,科创板平均股价51.72元，26股股价超300元,证券时报网,http://finance.eastmoney.com/a/202607273822271824.html,0.0,0,0,0
688125,2026-07-29 20:18:00,百元股数量达182只 ，较上一日减少9只,证券时报网,http://finance.eastmoney.com/a/202607293825301687.html,0.0,0,0,0
688125,2026-07-28 16:36:00,深沪北百元股排行榜,证券时报网,http://finance.eastmoney.com/a/202607283823542751.html,0.0,0,0,0
688125,2026-07-22 17:23:00,光刻胶概念下跌2.79%，主力资金净流出44股,证券时报网,http://finance.eastmoney.com/a/202607223817360027.html,0.0,0,0,0
603929,2026-07-31 09:29:30,亚翔集成603929.SH)：2026年中报净利润为4.90亿元,界面新闻,http://finance.eastmoney.com/a/202607313827705065.html,-1.25,0,1,0
603929,2026-07-31 09:14:47,机构风向标 | 亚翔集成6039292026年二季度已披露前十大机构持股比例合计下跌2.25个百分点,界面新闻,http://finance.eastmoney.com/a/202607313827645291.html,0.0,0,0,0
603929,2026-08-04 10:29:00,99家公司公布半年报 28家业绩增幅翻倍,证券时报网,http://finance.eastmoney.com/a/202608043830894653.html,0.0,0,0,0
603929,2026-07-30 20:32:25,亚翔集成：半年度净利润同比增长204.8%,国际金融报,http://finance.eastmoney.com/a/202607303827062582.html,1.0,1,0,0
603929,2026-07-30 17:31:03,亚翔集成：2026年半年度净利润同比增长204.8%,财联社,http://finance.eastmoney.com/a/202607303826795985.html,1.0,1,0,0
603929,2026-07-30 20:58:04,亚翔集成披露2026年半年报 半年度净利润同比增长204.8%,央广财经,http://finance.eastmoney.com/a/202607303826988459.html,1.0,1,0,0
603929,2026-08-03 10:21:00,86家公司公布半年报 28家业绩增幅翻倍,证券时报网,http://finance.eastmoney.com/a/202608033829554276.html,0.0,0,0,0
603929,2026-07-30 17:40:00,亚翔集成：上半年净利润同比增长204.8% 拟10派16.5元,证券时报网,http://finance.eastmoney.com/a/202607303826808459.html,1.0,1,0,0
603929,2026-07-31 17:21:00,5股今日获机构买入评级,证券时报网,http://finance.eastmoney.com/a/202607313828404748.html,0.0,0,0,0
603929,2026-08-05 22:04:00,75.52亿主力资金净流入，中芯国际概念涨6.56%,证券时报网,http://finance.eastmoney.com/a/202608053832893849.html,0.0,0,0,0
300870,2026-08-04 09:46:00,创业板股融资余额增幅榜（附股）,证券时报网,http://finance.eastmoney.com/a/202608043830741948.html,0.0,0,0,0
300870,2026-07-29 09:36:00,杠杆资金连续四日减仓创业板股,证券时报网,http://finance.eastmoney.com/a/202607293824538336.html,0.0,0,0,0
300870,2026-07-31 09:52:00,创业板公司融资余额六连降 其间累计减少450.67亿元,证券时报网,http://finance.eastmoney.com/a/202607313828001488.html,0.0,0,0,0
300870,2026-07-29 10:48:00,【数据揭秘】融资客看好个股一览,证券时报网,http://finance.eastmoney.com/a/202607293824889437.html,0.0,0,0,0
300870,2026-08-03 18:11:00,深沪北百元股数量达170只，电子行业占比最高,证券时报网,http://finance.eastmoney.com/a/202608033829906556.html,0.0,0,0,0
300870,2026-07-30 09:40:00,创业板公司融资余额五连降 其间累计减少306.92亿元,证券时报网,http://finance.eastmoney.com/a/202607303826108336.html,0.0,0,0,0
300870,2026-07-29 09:36:00,杠杆资金逆市增仓159股,证券时报网,http://finance.eastmoney.com/a/202607293824511840.html,0.0,0,0,0
300870,2026-07-28 18:47:00,53.82亿元主力资金今日撤离电力设备板块,证券时报网,http://finance.eastmoney.com/a/202607283823622943.html,0.0,0,0,0
300870,2026-07-29 09:36:00,创业板股融资余额增幅榜（附股）,证券时报网,http://finance.eastmoney.com/a/202607293824520523.html,0.0,0,0,0
300870,2026-07-28 09:43:00,创业板公司融资余额三连降 其间累计减少138.81亿元,证券时报网,http://finance.eastmoney.com/a/202607283823177344.html,0.0,0,0,0
300757,2026-08-03 14:07:43,光伏ETF鹏华(159863涨超1.6%，科创新能源ETF鹏华588830涨近1%，首个反内卷可量化工具落地，推动光伏行业高质量发展,界面新闻,http://finance.eastmoney.com/a/202608033829700745.html,0.0,0,0,0
300757,2026-08-05 16:55:00,机械设备行业今日涨3.20%，主力资金净流入47.01亿元,证券时报网,http://finance.eastmoney.com/a/202608053832637680.html,0.0,0,0,0
300757,2026-07-27 19:27:55,罗博特科：子公司签订1.29亿元自动化制造设备合同,财联社,http://finance.eastmoney.com/a/202607273822275124.html,1.0,1,0,0
300757,2026-08-04 16:48:00,英伟达概念涨5.76%，主力资金净流入53股,证券时报网,http://finance.eastmoney.com/a/202608043831236148.html,0.0,0,0,0
300757,2026-08-03 18:10:00,主力动向：8月3日特大单净流出248.39亿元,证券时报网,http://finance.eastmoney.com/a/202608033829903122.html,0.0,0,0,0
300757,2026-08-04 16:48:00,光纤概念涨5.77%，主力资金净流入70股,证券时报网,http://finance.eastmoney.com/a/202608043831236621.html,0.0,0,0,0
300757,2026-07-31 17:21:00,海外机构调研股名单 乐鑫科技最受关注,证券时报网,http://finance.eastmoney.com/a/202607313828407375.html,0.0,0,0,0
300757,2026-07-30 21:05:00,海外机构调研股名单 澜起科技最受关注,证券时报网,http://finance.eastmoney.com/a/202607303826991284.html,0.0,0,0,0
300757,2026-07-30 17:45:00,机械设备行业今日净流出资金53.56亿元，华工科技等16股净流出资金超亿元,证券时报网,http://finance.eastmoney.com/a/202607303826815019.html,0.0,0,0,0
300757,2026-07-31 09:52:00,创业板公司融资余额六连降 其间累计减少450.67亿元,证券时报网,http://finance.eastmoney.com/a/202607313828001488.html,0.0,0,0,0
300548,2026-07-27 22:49:00,45亿元！300548子公司签下光纤大单,上海证券报,http://finance.eastmoney.com/a/202607273822445515.html,1.0,1,0,0
300548,2026-08-05 17:05:00,长芯博创：2026年关联交易上限增至20亿元,财中社,http://finance.eastmoney.com/a/202608053832647730.html,0.0,0,0,0
300548,2026-08-04 16:48:00,F5G概念上涨5.74%，9股主力资金净流入超亿元,证券时报网,http://finance.eastmoney.com/a/202608043831234826.html,0.0,0,0,0
300548,2026-08-05 16:55:00,2.33亿元资金今日流入通信股,证券时报网,http://finance.eastmoney.com/a/202608053832637080.html,0.0,0,0,0
300548,2026-08-04 16:49:00,通信行业今日净流入资金219.78亿元，中际旭创等21股净流入资金超亿元,证券时报网,http://finance.eastmoney.com/a/202608043831236746.html,0.0,0,0,0
300548,2026-08-03 18:10:00,通信行业资金流入榜：天孚通信、光库科技等净流入资金居前,证券时报网,http://finance.eastmoney.com/a/202608033829901546.html,0.0,0,0,0
300548,2026-07-27 22:08:06,长芯博创披露控股子公司签订45亿元光纤光缆长期合作协议,央广财经,http://finance.eastmoney.com/a/202607273822412389.html,1.0,1,0,0
300548,2026-07-27 19:15:44,长芯博创：控股子公司签署45亿元光纤光缆长期合作协议,财联社,http://finance.eastmoney.com/a/202607273822261687.html,1.0,1,0,0
300548,2026-07-27 19:26:00,长芯博创：控股子公司签署约45亿元光纤光缆销售长期合作协议,证券时报网,http://finance.eastmoney.com/a/202607273822278529.html,1.0,1,0,0
300548,2026-07-28 09:36:23,长芯博创：控股子公司签署45亿元光纤光缆长期销售协议,中国证券报·中证网,http://finance.eastmoney.com/a/202607283823073486.html,1.0,1,0,0
300209,2026-08-04 11:08:00,直线涨停！300209，封单超34万手,中国基金报,http://finance.eastmoney.com/a/202608043830931841.html,1.0,1,0,0
300209,2026-08-04 00:04:21,300209 首次回应超百亿算力、存储订单,中国基金报,http://finance.eastmoney.com/a/202608043830141457.html,1.0,1,0,0
300209,2026-08-04 16:25:52,行云科技300209龙虎榜数据08-04),东方财富Choice数据,http://finance.eastmoney.com/a/202608043831201432.html,0.0,0,0,0
300209,2026-07-29 21:57:00,300209：子公司算力订单金额上调至30.53亿元,证券时报,http://finance.eastmoney.com/a/202607293825398646.html,1.0,1,0,0
300209,2026-07-31 09:30:04,行云科技300209.SZ)：2026年中报净利润为1201.54万元,界面新闻,http://finance.eastmoney.com/a/202607313827710027.html,0.0,0,0,0
300209,2026-07-31 09:28:00,机构风向标 | 行云科技3002092026年二季度已披露前十大机构累计持仓占比23.31%,界面新闻,http://finance.eastmoney.com/a/202607313827680414.html,0.0,0,0,0
300209,2026-07-20 11:33:00,强势反弹！300209，20%涨停,中国基金报,http://finance.eastmoney.com/a/202607203812708017.html,0.0,0,0,0
300209,2026-07-14 13:55:00,算力服务合同提价79%！300209涨停,上海证券报,http://finance.eastmoney.com/a/202607143805436986.html,0.0,0,0,0
300209,2026-07-14 07:59:00,重大合同！上调近29亿元，300209最新公告！,证券时报网,http://finance.eastmoney.com/a/202607143804549586.html,1.0,1,0,0
300209,2026-07-02 07:39:00,早新闻｜300209，签订超55亿元算力服务合同！,数据宝,http://finance.eastmoney.com/a/202607023790806187.html,1.0,1,0,0
002565,2026-08-03 15:19:00,A股三大股指收跌：核聚变概念股活跃，超4000股收涨,澎湃新闻,http://finance.eastmoney.com/a/202608033829752339.html,0.0,0,0,0
002565,2026-07-31 17:22:00,解密主力资金出逃股 连续5日净流出264股,证券时报网,http://finance.eastmoney.com/a/202607313828415575.html,0.0,0,0,0
002565,2026-07-14 14:25:00,股东提名董事未获通过，先锋新材换届风波牵出复杂关系网,财中社,http://finance.eastmoney.com/a/202607143805494885.html,0.0,0,0,0
002565,2026-07-07 11:42:00,短线防风险 65只个股短期均线现死叉,证券时报网,http://finance.eastmoney.com/a/202607073796468140.html,0.0,0,0,0
002565,2026-07-07 15:40:00,短线防风险 71只个股短期均线现死叉,证券时报网,http://finance.eastmoney.com/a/202607073796686081.html,0.0,0,0,0
002565,2026-07-07 14:20:00,短线防风险 70只个股短期均线现死叉,证券时报网,http://finance.eastmoney.com/a/202607073796645562.html,0.0,0,0,0
002565,2026-07-07 11:04:00,短线防风险 63只个股短期均线现死叉,证券时报网,http://finance.eastmoney.com/a/202607073796438093.html,0.0,0,0,0
002565,2026-06-30 11:55:25,百度旗下基金等入股太空算力公司轨道辰光,财联社,http://finance.eastmoney.com/a/202606303788095593.html,0.0,0,0,0
002565,2026-06-12 19:58:09,顺灏股份：拟以7425.02万元转让子公司玉溪印刷33%股权,财联社,http://finance.eastmoney.com/a/202606123770117882.html,0.0,0,0,0
002565,2026-06-15 15:26:00,短线防风险 46只个股短期均线现死叉,证券时报网,http://finance.eastmoney.com/a/202606153771510249.html,0.0,0,0,0
002290,2026-07-30 09:06:35,机构风向标 | 禾盛新材0022902026年二季度已披露前十大机构累计持仓占比28.36%,界面新闻,http://finance.eastmoney.com/a/202607303825911757.html,0.0,0,0,0
002290,2026-07-29 08:42:39,禾盛新材002290.SZ)：2026年中报净利润为1.36亿元,界面新闻,http://finance.eastmoney.com/a/202607293824203171.html,-1.25,0,1,0
002290,2026-08-03 17:19:00,禾盛新材：增补黄海清为非独立董事候选人,财中社,http://finance.eastmoney.com/a/202608033829864285.html,0.0,0,0,0
002290,2026-07-31 16:08:00,禾盛新材：吴亮辞任董事,财中社,http://finance.eastmoney.com/a/202607313828320432.html,0.0,0,0,0
002290,2026-07-28 19:19:20,禾盛新材：上半年净利润1.36亿元 同比增长40.42%,财联社,http://finance.eastmoney.com/a/202607283823647098.html,1.0,1,0,0
002290,2026-07-28 21:54:39,禾盛新材披露2026年半年报 归母净利润同比增长40.42%,央广财经,http://finance.eastmoney.com/a/202607283823813759.html,1.0,1,0,0
002290,2026-07-28 18:49:06,禾盛新材：2026年半年度净利润同比增长40.42%,财联社,http://finance.eastmoney.com/a/202607283823617393.html,1.0,1,0,0
002290,2026-07-29 10:48:00,今日3家公司公布半年报 1家业绩增幅翻倍,证券时报网,http://finance.eastmoney.com/a/202607293824880279.html,0.0,0,0,0
002290,2026-07-30 10:26:00,36家公司公布半年报 14家业绩增幅翻倍,证券时报网,http://finance.eastmoney.com/a/202607303826312453.html,0.0,0,0,0
002290,2026-07-29 10:48:00,29家公司公布半年报 12家业绩增幅翻倍,证券时报网,http://finance.eastmoney.com/a/202607293824885817.html,0.0,0,0,0
002796,2026-08-04 10:57:24,通信设备概念走强，英伟达出货新一代Spectrum-X CPO交换机|异动情报,21世纪经济报道,http://finance.eastmoney.com/a/202608043830918546.html,0.0,0,0,0
002796,2026-08-04 11:03:00,今日613只个股突破五日均线,证券时报网,http://finance.eastmoney.com/a/202608043830921532.html,-2.25,1,1,1
002796,2026-08-03 18:10:00,解密主力资金出逃股 连续5日净流出281股,证券时报网,http://finance.eastmoney.com/a/202608033829906439.html,0.0,0,0,0
002796,2026-08-04 13:06:00,85只股上午收盘涨停(附股),证券时报网,http://finance.eastmoney.com/a/202608043831004457.html,0.0,0,0,0
002796,2026-08-04 16:26:00,涨停股复盘：32股封单超亿元,证券时报网,http://finance.eastmoney.com/a/202608043831214395.html,0.0,0,0,0
002796,2026-08-04 16:49:00,共封装光学(CPO)概念上涨6.76%，58股主力资金净流入超亿元,证券时报网,http://finance.eastmoney.com/a/202608043831237778.html,0.0,0,0,0
002796,2026-07-31 17:22:00,解密主力资金出逃股 连续5日净流出264股,证券时报网,http://finance.eastmoney.com/a/202607313828415575.html,0.0,0,0,0
002796,2026-07-30 17:45:00,共封装光学(CPO)概念下跌6.63%，主力资金净流出157股,证券时报网,http://finance.eastmoney.com/a/202607303826815929.html,0.0,0,0,0
002796,2026-07-28 16:36:00,共封装光学(CPO)概念下跌5.78%，53股主力资金净流出超亿元,证券时报网,http://finance.eastmoney.com/a/202607283823544248.html,0.0,0,0,0
002796,2026-07-14 17:11:00,世嘉科技：预计上半年亏损改善至3500万~4400万元,财中社,http://finance.eastmoney.com/a/202607143805687358.html,-3.75,0,3,0
301306,2026-07-29 22:20:46,西测测试：持股5%以上股东增持12.21万股公司股份,中国证券报·中证网,http://finance.eastmoney.com/a/202607293825420161.html,1.0,1,0,0
301306,2026-08-03 09:37:00,6股获重要股东大手笔增持（附股）,证券时报网,http://finance.eastmoney.com/a/202608033829354046.html,1.0,1,0,0
301306,2026-08-05 22:04:00,存储芯片概念上涨6.17%，51股主力资金净流入超亿元,证券时报网,http://finance.eastmoney.com/a/202608053832891924.html,0.0,0,0,0
301306,2026-07-31 17:22:00,解密主力资金出逃股 连续5日净流出264股,证券时报网,http://finance.eastmoney.com/a/202607313828415575.html,0.0,0,0,0
301306,2026-08-03 18:11:00,存储芯片概念下跌3.15%，主力资金净流出134股,证券时报网,http://finance.eastmoney.com/a/202608033829905440.html,0.0,0,0,0
301306,2026-07-29 20:18:00,解密主力资金出逃股 连续5日净流出347股,证券时报网,http://finance.eastmoney.com/a/202607293825302921.html,0.0,0,0,0
301306,2026-07-28 18:47:00,解密主力资金出逃股 连续5日净流出375股,证券时报网,http://finance.eastmoney.com/a/202607283823623547.html,0.0,0,0,0
301306,2026-07-27 19:17:00,解密主力资金出逃股 连续5日净流出367股,证券时报网,http://finance.eastmoney.com/a/202607273822273283.html,0.0,0,0,0
301306,2026-07-30 17:45:00,存储芯片概念下跌6.62%，47股主力资金净流出超亿元,证券时报网,http://finance.eastmoney.com/a/202607303826814295.html,-3.25,0,1,1
301306,2026-07-28 16:36:00,存储芯片概念下跌5.64%，48股主力资金净流出超亿元,证券时报网,http://finance.eastmoney.com/a/202607283823543167.html,0.0,0,0,0
301209,2026-08-05 22:04:00,光刻机概念涨6.09% 主力资金净流入33股,证券时报网,http://finance.eastmoney.com/a/202608053832892954.html,0.0,0,0,0
301209,2026-08-05 22:04:00,光刻胶概念上涨5.67% 12股主力资金净流入超亿元,证券时报网,http://finance.eastmoney.com/a/202608053832893035.html,0.0,0,0,0
301209,2026-08-04 16:49:00,光刻机概念上涨6.64%，8股主力资金净流入超亿元,证券时报网,http://finance.eastmoney.com/a/202608043831235028.html,0.0,0,0,0
301209,2026-08-03 18:11:00,光刻机概念下跌2.67%，主力资金净流出35股,证券时报网,http://finance.eastmoney.com/a/202608033829905783.html,-3.25,0,1,1
301209,2026-08-03 09:37:00,创业板融资余额增加7.72亿元，23股获融资客大手笔加仓,证券时报网,http://finance.eastmoney.com/a/202608033829367530.html,0.0,0,0,0
301209,2026-07-30 17:45:00,光刻机概念下跌6.91%，主力资金净流出41股,证券时报网,http://finance.eastmoney.com/a/202607303826815414.html,0.0,0,0,0
301209,2026-07-29 20:18:00,光刻机概念下跌3.00%，主力资金净流出36股,证券时报网,http://finance.eastmoney.com/a/202607293825301880.html,0.0,0,0,0
301209,2026-07-29 20:18:00,光刻胶概念下跌1.45%，主力资金净流出42股,证券时报网,http://finance.eastmoney.com/a/202607293825301233.html,0.0,0,0,0
301209,2026-07-22 17:23:00,光刻胶概念下跌2.79%，主力资金净流出44股,证券时报网,http://finance.eastmoney.com/a/202607223817360027.html,0.0,0,0,0
301209,2026-07-21 17:05:00,光刻机概念涨8.43%，主力资金净流入20股,证券时报网,http://finance.eastmoney.com/a/202607213815637925.html,0.0,0,0,0
600105,2026-08-05 09:22:00,31股受融资客青睐，净买入超亿元,证券时报网,http://finance.eastmoney.com/a/202608053832055192.html,0.0,0,0,0
600105,2026-08-05 16:55:00,2.33亿元资金今日流入通信股,证券时报网,http://finance.eastmoney.com/a/202608053832637080.html,0.0,0,0,0
600105,2026-07-29 19:55:10,永鼎股份：控股子公司近一个月收到约11.33亿元大功率激光器芯片产品采购订单,科创板日报,http://finance.eastmoney.com/a/202607293825273657.html,1.0,1,0,0
600105,2026-07-29 20:02:00,永鼎股份：控股子公司签订约11.33亿元大功率激光器芯片订单,证券时报网,http://finance.eastmoney.com/a/202607293825277788.html,1.0,1,0,0
600105,2026-07-29 19:47:46,永鼎股份：控股子公司签订约11.33亿元大功率激光器芯片采购订单,每日经济新闻,http://finance.eastmoney.com/a/202607293825261438.html,1.0,1,0,0
600105,2026-07-29 20:19:00,永鼎股份：控股股东永鼎集团累计质押41.97%持股,财中社,http://finance.eastmoney.com/a/202607293825296476.html,-1.25,0,1,0
600105,2026-08-04 16:49:00,通信行业今日净流入资金219.78亿元，中际旭创等21股净流入资金超亿元,证券时报网,http://finance.eastmoney.com/a/202608043831236746.html,0.0,0,0,0
600105,2026-08-05 16:55:00,主力动向：8月5日特大单净流入520.08亿元,证券时报网,http://finance.eastmoney.com/a/202608053832637776.html,0.0,0,0,0
600105,2026-07-29 20:01:00,永鼎股份：控股子公司合计获11.33亿元大功率激光器芯片销售订单,财中社,http://finance.eastmoney.com/a/202607293825277126.html,1.0,1,0,0
600105,2026-08-03 10:21:00,【数据揭秘】融资客看好个股一览,证券时报网,http://finance.eastmoney.com/a/202608033829554913.html,0.0,0,0,0
688525,2026-07-23 09:47:32,佰维存储（688525）拟回购2亿至2.5亿元股份！科创芯片设计ETF天弘（589070）标的指数盘中飘红，近30日净流入超20亿元,每日经济新闻,http://finance.eastmoney.com/a/202607233818789222.html,1.0,1,0,0
688525,2026-07-15 19:57:00,扭亏为盈！千亿存储龙头688525，上半年净利预增超30倍,中国基金报,http://finance.eastmoney.com/a/202607153807661674.html,1.75,3,1,0
688525,2026-06-25 10:10:00,688525，股价历史新高,上海证券报,http://finance.eastmoney.com/a/202606253782572737.html,0.0,0,0,0
688525,2026-06-25 10:38:00,存储概念，集体爆发！688525、603986等再创新高,证券时报,http://finance.eastmoney.com/a/202606253782740474.html,0.0,0,0,0
688525,2026-08-05 16:55:00,8月5日科创板主力资金净流入94.75亿元,证券时报网,http://finance.eastmoney.com/a/202608053832636980.html,0.0,0,0,0
688525,2026-08-05 22:04:00,国家大基金持股概念涨6.44%，主力资金净流入这些股,证券时报网,http://finance.eastmoney.com/a/202608053832893792.html,0.0,0,0,0
688525,2026-08-04 18:14:00,8月4日科创板主力资金净流入75.51亿元,证券时报网,http://finance.eastmoney.com/a/202608043831314742.html,0.0,0,0,0
688525,2026-08-05 16:55:00,电子行业今日净流入资金313.18亿元，工业富联等80股净流入资金超亿元,证券时报网,http://finance.eastmoney.com/a/202608053832635452.html,0.0,0,0,0
688525,2026-08-04 16:48:00,国家大基金持股概念上涨5.73%，17股主力资金净流入超亿元,证券时报网,http://finance.eastmoney.com/a/202608043831236575.html,0.0,0,0,0
688525,2026-08-05 16:55:00,主力动向：8月5日特大单净流入520.08亿元,证券时报网,http://finance.eastmoney.com/a/202608053832637776.html,0.0,0,0,0
688028,2026-08-05 22:04:00,培育钻石概念涨5.52%，主力资金净流入13股,证券时报网,http://finance.eastmoney.com/a/202608053832892353.html,0.0,0,0,0
688028,2026-08-05 22:04:00,玻璃基板概念涨5.20%，主力资金净流入37股,证券时报网,http://finance.eastmoney.com/a/202608053832892865.html,0.0,0,0,0
688028,2026-08-04 16:49:00,玻璃基板概念涨5.86%，主力资金净流入这些股,证券时报网,http://finance.eastmoney.com/a/202608043831235555.html,0.0,0,0,0
688028,2026-08-04 09:46:00,融资客控盘比例超一成个股（附名单）,证券时报网,http://finance.eastmoney.com/a/202608043830752873.html,0.0,0,0,0
688028,2026-08-05 10:17:00,126家公司获机构调研（附名单）,证券时报网,http://finance.eastmoney.com/a/202608053832281684.html,0.0,0,0,0
688028,2026-07-30 17:45:00,机械设备行业今日净流出资金53.56亿元，华工科技等16股净流出资金超亿元,证券时报网,http://finance.eastmoney.com/a/202607303826815019.html,0.0,0,0,0
688028,2026-08-04 09:25:00,135家公司获机构调研（附名单）,证券时报网,http://finance.eastmoney.com/a/202608043830656569.html,0.0,0,0,0
688028,2026-07-29 20:18:00,玻璃基板概念下跌1.54%，主力资金净流出34股,证券时报网,http://finance.eastmoney.com/a/202607293825302492.html,0.0,0,0,0
688028,2026-07-29 20:19:00,机械设备行业资金流出榜：大族激光等10股净流出资金超亿元,证券时报网,http://finance.eastmoney.com/a/202607293825303687.html,0.0,0,0,0
688028,2026-07-29 20:18:00,53家公司获海外机构调研,证券时报网,http://finance.eastmoney.com/a/202607293825300811.html,0.0,0,0,0
688027,2026-08-05 16:55:00,2.33亿元资金今日流入通信股,证券时报网,http://finance.eastmoney.com/a/202608053832637080.html,0.0,0,0,0
688027,2026-08-03 18:10:00,8月3日科创板主力资金净流出51.64亿元,证券时报网,http://finance.eastmoney.com/a/202608033829906112.html,0.0,0,0,0
688027,2026-08-03 18:10:00,通信行业资金流入榜：天孚通信、光库科技等净流入资金居前,证券时报网,http://finance.eastmoney.com/a/202608033829901546.html,0.0,0,0,0
688027,2026-08-04 09:46:00,39只科创板股获融资净买入超1000万元,证券时报网,http://finance.eastmoney.com/a/202608043830758725.html,0.0,0,0,0
688027,2026-08-05 22:04:00,科创板平均股价51.52元 19股股价超300元,证券时报网,http://finance.eastmoney.com/a/202608053832894422.html,0.0,0,0,0
688027,2026-08-04 16:48:00,92只科创板股票跻身百元股阵营,证券时报网,http://finance.eastmoney.com/a/202608043831237935.html,0.0,0,0,0
688027,2026-07-31 17:21:00,科创板资金动向：28股主力资金净流入超亿元,证券时报网,http://finance.eastmoney.com/a/202607313828410238.html,0.0,0,0,0
688027,2026-08-03 18:11:00,科创板平均股价48.05元，82股股价超百元,证券时报网,http://finance.eastmoney.com/a/202608033829905225.html,0.0,0,0,0
