rank,code,name,industry,uplift_pct,snapshot_time,price,daily_change_pct,turnover,volume_ratio,pe_dynamic,pb,market_cap,float_market_cap,spot_ret_60d_pct,spot_ytd_pct,performance_source,performance_raw,perf_revenue,perf_revenue_yoy,perf_net_profit,perf_net_profit_yoy,hist_last_date,ret_5d,ret_20d,ret_60d,ret_120d,ret_250d,ma_20,price_to_ma20,ma_60,price_to_ma60,ma_120,price_to_ma120,ma_250,price_to_ma250,vol_20d_ann,vol_60d_ann,max_drawdown_120d,avg_amount_20d,avg_turnover_20d,news_count_7d,news_count_30d,news_pos_30d,news_neg_30d,news_neutral_30d,news_risk_30d,news_sentiment_30d,latest_headlines,latest_news_urls,forecast_growth_mid,forecast_reason,hist_error,growth_score,momentum_score,valuation_score,sentiment_score,quality_score,liquidity_score,risk_control_score,quant_score,quant_rank
69,688702,盛科通信,半导体,473.04,2026-08-06T09:50:59.414831+08:00,,,,,,,,,,,q1_report,"{""序号"": 5114, ""股票代码"": ""688702"", ""股票简称"": ""盛科通信"", ""每股收益"": -0.04, ""营业总收入-营业总收入"": 248423210.24, ""营业总收入-同比增长"": 11.399610079, ""营业总收入-季度环比增长"": -22.1076, ""净利润-净利润"": -17029645.22, ""净利润-同比增长"": -12.0538390921, ""净利润-季度环比增长"": 89.3106, ""每股净资产"": 5.443519241512, ""净资产收益率"": -0.76, ""每股经营现金流量"": -0.298480185244, ""销售毛利率"": 49.446850007, ""所处行业"": ""半导体"", ""最新公告日期"": ""2026-04-23""}",248423210.24,11.399610079,-17029645.22,-12.0538390921,2026-08-06,0.20082897463732352,-0.13497630331753552,0.20586680761099352,1.5300803992237317,4.26905311778291,362.2795,0.007619807358683062,327.242,0.11550473349997858,268.80766666666665,0.35799698173291206,191.91883999999996,0.9020540140822031,1.4045864057644637,1.1223438030094313,-0.2932930373125653,4706177562.8,6.283499999999999,10,10,0,0,10,0,0.0,国家大基金持股概念涨6.44%，主力资金净流入这些股 || 8月4日科创板主力资金净流入75.51亿元 || 国家大基金持股概念上涨5.73%，17股主力资金净流入超亿元 || 8月3日科创板主力资金净流出51.64亿元 || 国家大基金持股概念下跌4.49%，主力资金净流出35股,http://finance.eastmoney.com/a/202608053832893792.html || http://finance.eastmoney.com/a/202608043831314742.html || http://finance.eastmoney.com/a/202608043831236575.html || http://finance.eastmoney.com/a/202608033829906112.html || http://finance.eastmoney.com/a/202608033829905625.html,,,,42.769230769230774,77.47474747474747,50.0,51.849999999999994,42.769230769230774,83.93939393939394,50.42929292929293,56.96130536130536,25
70,300604,长川科技,半导体,471.32,2026-08-06T09:50:59.414831+08:00,,,,,,,,,,,h1_forecast,"{""序号"": 4752, ""股票代码"": ""300604"", ""股票简称"": ""长川科技"", ""预测指标"": ""扣除非经常性损益后的净利润"", ""业绩变动"": ""预计2026年1-6月扣除非经常性损益后的净利润盈利:85,500万元至95,500万元,同比上年增长:139.38%至167.38%。"", ""预测数值"": 905000000.0, ""业绩变动幅度"": 153.38, ""业绩变动原因"": ""报告期内,前期研发投入的成果持续显现,叠加高端下游市场需求显著释放,公司数字测试机等多产品线销售业绩大幅度增长,规模效应显现,销售收入规模大幅度增长,利润随之迅速增长。预计本报告期非经损益约为4,500万元,主要是报告期内获得的政府补助和并购业务的影响。"", ""预告类型"": ""预增"", ""上年同期值"": 357172600.0, ""公告日期"": ""2026-06-23""}",,,,,2026-08-06,0.14517311608961303,-0.24828877005347594,0.23361123299692843,1.1702948896093872,5.218535722185357,287.99550000000005,-0.02380419138493506,266.72816666666665,0.05403191388985906,204.20575000000002,0.37674869586189397,141.45296,0.987515849792044,1.2831858640798173,1.0333415709198015,-0.3919251336898396,9350827912.24,6.532500000000001,7,8,0,0,8,0,0.0,长川科技300604龙虎榜数据07-21) || 长川科技：2025年定增股份1116.36万股将于8月7日上市 || 国家大基金持股概念涨6.44%，主力资金净流入这些股 || 26只创业板股获杠杆资金加仓超10% || 国家大基金持股概念下跌4.49%，主力资金净流出35股,http://finance.eastmoney.com/a/202607213815557287.html || http://finance.eastmoney.com/a/202608063833386286.html || http://finance.eastmoney.com/a/202608053832893792.html || http://finance.eastmoney.com/a/202608053832233839.html || http://finance.eastmoney.com/a/202608033829905625.html,153.38,"报告期内,前期研发投入的成果持续显现,叠加高端下游市场需求显著释放,公司数字测试机等多产品线销售业绩大幅度增长,规模效应显现,销售收入规模大幅度增长,利润随之迅速增长。预计本报告期非经损益约为4,500万元,主要是报告期内获得的政府补助和并购业务的影响。",,50.0,69.84848484848484,50.0,36.85,50.0,89.54545454545455,53.51010101010101,56.87010101010102,26
12,301396,宏景科技,软件服务,950.72,2026-08-06T09:50:59.414831+08:00,,,,,,,,,,,q1_report,"{""序号"": 1988, ""股票代码"": ""301396"", ""股票简称"": ""宏景科技"", ""每股收益"": 0.1971, ""营业总收入-营业总收入"": 376876895.56, ""营业总收入-同比增长"": 7.0111353846, ""营业总收入-季度环比增长"": 135.4839, ""净利润-净利润"": 30257426.78, ""净利润-同比增长"": 39.75, ""净利润-季度环比增长"": 137.3224, ""每股净资产"": 8.065424512222, ""净资产收益率"": 2.47, ""每股经营现金流量"": 1.668591706523, ""销售毛利率"": 34.2293276106, ""所处行业"": ""IT服务Ⅱ"", ""最新公告日期"": ""2026-04-29""}",376876895.56,7.0111353846,30257426.78,39.75,2026-08-06,0.5223238300161377,-0.30491228070175436,-0.18086338074760178,2.1098901098901095,3.9624248496993983,192.48950000000002,0.029147044384238985,214.90166666666664,-0.07818304495854689,175.7876666666667,0.12692775185213967,110.06867999999999,0.7997853703705724,1.5345779570597846,1.2667933781490945,-0.6075693606755127,3108346381.5285,11.276500000000002,10,10,3,0,7,0,0.3,宏景科技301396龙虎榜数据08-04) || 算力租赁概念行情活跃 利通电子8月5日盘中触及涨停 || 宏景科技拟斥资3000万元至5000万元回购，用于股权激励或员工持股计划 || IT服务概念拉升，行业正迎来AI等主导的结构性扩张丨异动情报 || IT服务概念拉升，紫光股份涨停！行业正迎来AI等主导的结构性扩张丨异动情报,http://finance.eastmoney.com/a/202608043831202470.html || http://finance.eastmoney.com/a/202608053832341910.html || http://finance.eastmoney.com/a/202608053832694369.html || http://finance.eastmoney.com/a/202608053832380970.html || http://finance.eastmoney.com/a/202608053832380482.html,,,,56.38461538461539,64.5959595959596,50.0,74.94999999999999,56.38461538461539,87.07070707070707,18.257575757575754,56.734289044289056,27
79,000962,东方钽业,小金属,446.85,2026-08-06T09:50:59.414831+08:00,,,,,,,,,,,q1_report,"{""序号"": 3712, ""股票代码"": ""000962"", ""股票简称"": ""东方钽业"", ""每股收益"": 0.1067, ""营业总收入-营业总收入"": 477029588.55, ""营业总收入-同比增长"": 41.0774004547, ""营业总收入-季度环比增长"": 38.487, ""净利润-净利润"": 54346417.02, ""净利润-同比增长"": -3.82, ""净利润-季度环比增长"": 8.7313, ""每股净资产"": 7.591026108557, ""净资产收益率"": 1.7, ""每股经营现金流量"": -0.414731247061, ""销售毛利率"": 14.8853675798, ""所处行业"": ""小金属"", ""最新公告日期"": ""2026-04-28""}",477029588.55,41.0774004547,54346417.02,-3.82,2026-08-06,0.3093788063337395,-0.17687595712098003,0.06710343458407797,0.20004465282429118,1.9960981047937567,51.28499999999999,0.04806473627766428,60.3185,-0.10889693875013473,53.897166666666664,-0.0027305084064406238,40.19328,0.3372882233049903,1.1142646891894108,1.0035575182525545,-0.5627396676608436,1320977940.8435001,5.030999999999999,8,10,0,0,10,0,0.0,有色金属行业资金流入榜：紫金矿业、洛阳钼业等净流入资金居前 || 90只股上午收盘涨停(附股) || 85只股上午收盘涨停(附股) || 航空发动机概念涨2.67%，主力资金净流入47股 || 12.37亿主力资金净流入，可控核聚变概念涨2.88%,http://finance.eastmoney.com/a/202608053832634728.html || http://finance.eastmoney.com/a/202608053832409087.html || http://finance.eastmoney.com/a/202608043831004457.html || http://finance.eastmoney.com/a/202608033829906398.html || http://finance.eastmoney.com/a/202608033829905351.html,,,,56.923076923076934,71.51515151515152,50.0,51.849999999999994,56.923076923076934,61.61616161616161,35.53030303030303,56.39710178710179,28
15,601869,长飞光纤,通信设备,882.41,2026-08-06T09:50:59.414831+08:00,,,,,,,,,,,h1_forecast,"{""序号"": 843, ""股票代码"": ""601869"", ""股票简称"": ""长飞光纤"", ""预测指标"": ""扣除非经常性损益后的净利润"", ""业绩变动"": ""预计2026年1-6月扣除非经常性损益后的净利润盈利:200,000万元至260,000万元,同比上年增长:1349%至1784%,同比上年增长186,200万元至246,200万元。"", ""预测数值"": 2300000000.0, ""业绩变动幅度"": 1566.5, ""业绩变动原因"": ""报告期内,得益于算力数据中心的加速建设,国内外新型光纤光缆产品需求持续增长,行业供需结构不断改善。公司充分利用全球领先的行业地位,紧抓国际市场机遇,大力拓展算力数据中心相关业务,实现了核心客户的拓展、产品结构的优化及盈利能力的提升,公司经营业绩同比增长。"", ""预告类型"": ""预增"", ""上年同期值"": 138000000.0, ""公告日期"": ""2026-07-15""}",,,,,2026-08-06,0.22382547780400497,-0.27151792593935553,-0.2101189306074307,0.8526309722782548,7.028221778221779,343.11199999999997,-0.06313390379817663,412.4476666666667,-0.22062839487514785,353.8134166666667,-0.09147029236925963,217.77844000000002,0.4760414299964677,1.0777053489284087,0.9498427091805549,-0.5477586206896552,5415755972.75,3.7745000000000006,7,10,3,0,7,0,0.5,长飞光纤601869龙虎榜数据08-05) || 长飞光纤601869龙虎榜数据07-30 || 业绩暴涨超7倍！601869，涨停！ || 601869 上半年净利预增超7倍！光纤热门股 密集报喜！ || 利好来了！002466、601869、603629、603256等多只热门股业绩大幅预增 最高预增49倍！,http://finance.eastmoney.com/a/202608053832623398.html || http://finance.eastmoney.com/a/202607303826749388.html || http://finance.eastmoney.com/a/202607153807244379.html || http://finance.eastmoney.com/a/202607143806136511.html || http://finance.eastmoney.com/a/202607143806141527.html,1566.5,"报告期内,得益于算力数据中心的加速建设,国内外新型光纤光缆产品需求持续增长,行业供需结构不断改善。公司充分利用全球领先的行业地位,紧抓国际市场机遇,大力拓展算力数据中心相关业务,实现了核心客户的拓展、产品结构的优化及盈利能力的提升,公司经营业绩同比增长。",,50.0,57.97979797979798,50.0,85.44999999999999,50.0,71.46464646464646,43.71212121212121,56.28010101010101,29
55,002364,中恒电气,电气设备,523.09,2026-08-06T09:50:59.414831+08:00,,,,,,,,,,,q1_report,"{""序号"": 3596, ""股票代码"": ""002364"", ""股票简称"": ""中恒电气"", ""每股收益"": 0.04, ""营业总收入-营业总收入"": 418396025.6, ""营业总收入-同比增长"": 7.7898839114, ""营业总收入-季度环比增长"": -41.8148, ""净利润-净利润"": 24935658.45, ""净利润-同比增长"": 22.89, ""净利润-季度环比增长"": -53.6524, ""每股净资产"": 4.43754263418, ""净资产收益率"": 1.0, ""每股经营现金流量"": -0.250565989465, ""销售毛利率"": 25.6677925193, ""所处行业"": ""其他电源设备Ⅱ"", ""最新公告日期"": ""2026-04-28""}",418396025.6,7.7898839114,24935658.45,22.89,2026-08-06,0.13216374269005837,-0.28849687614847486,-0.19834368530020696,0.17440097057931458,1.4275862068965517,41.096500000000006,-0.05782730889491827,48.705333333333336,-0.20501519340797725,41.9965,-0.07801840629576273,33.592800000000004,0.15262794408325586,1.0246486857225872,0.8858212681309112,-0.42167654530059273,1732786593.1490002,7.1795,5,10,1,0,9,0,0.1,电力设备行业今日涨1.12%，主力资金净流入23.25亿元 || 解密主力资金出逃股 连续5日净流出281股 || 【中证快报】8月5日中证投资资讯 | 携手英伟达 SpaceX将推轨道AI计算网络星际大脑 || 中恒电气：变更回购股份用途为实施股权激励或员工持股计划 || 涨停股复盘：32股封单超亿元,http://finance.eastmoney.com/a/202608033829905915.html || http://finance.eastmoney.com/a/202608033829906439.html || http://finance.eastmoney.com/a/202608053832901382.html || http://finance.eastmoney.com/a/202607283823029432.html || http://finance.eastmoney.com/a/202608043831214395.html,,,,55.23076923076924,46.56565656565657,50.0,63.05,55.23076923076924,73.88888888888889,63.56060606060605,55.86293706293707,30
39,000657,中钨高新,小金属,587.91,2026-08-06T09:50:59.414831+08:00,,,,,,,,,,,h1_forecast,"{""序号"": 3758, ""股票代码"": ""000657"", ""股票简称"": ""中钨高新"", ""预测指标"": ""归属于上市公司股东的净利润"", ""业绩变动"": ""预计2026年1-6月归属于上市公司股东的净利润盈利:197,000万元至217,000万元,同比上年增长:261%至298%。"", ""预测数值"": 2070000000.0, ""业绩变动幅度"": 279.5, ""业绩变动原因"": ""2026年半年度业绩与上年同期相比实现正向增长,主要原因是:1.报告期内,钨精矿均价同比上涨,公司钨精矿及粉末产品盈利显著增长;同时,公司充分发挥全产业链成本优势,有效保障加工端原料稳定供给,下游合金产品效益稳步提升,上下游业务实现协同增效。2.抢抓行业快速发展机遇,聚焦高附加值产品市场拓展,持续优化产品结构,PCB微钻、高端刀具等产品订单显著增长,带动盈利能力提升。3.公司坚持精益管理导向,加大市场开拓力度,持续优化运营管理,加速推进研发成果转化,新增产能稳步释放,公司整体盈利能力持续增强。"", ""预告类型"": ""预增"", ""上年同期值"": 545610000.0, ""公告日期"": ""2026-07-14""}",,,,,2026-08-06,0.2621900826446282,-0.19607843137254888,-0.018319138679093627,0.30953912111468385,2.240848806366048,59.33299999999999,0.029612525913067067,71.5305,-0.14595871691096807,63.15408333333333,-0.03268329179031704,42.90816,0.4237385150050712,1.0405416925240691,0.9394093974782577,-0.556059204440333,4009465271.621,4.595000000000001,10,10,0,0,10,0,0.0,中钨高新000657龙虎榜数据08-05 || 8月5日龙虎榜净卖出额前10个股 || 8月5日龙虎榜机构席位买卖详情 || 深股通现身14只个股龙虎榜 || 10.8亿资金抢筹亨通光电，机构狂买东山精密丨龙虎榜,http://finance.eastmoney.com/a/202608053832591148.html || http://finance.eastmoney.com/a/202608053832656154.html || http://finance.eastmoney.com/a/202608053832656211.html || http://finance.eastmoney.com/a/202608053832886640.html || http://finance.eastmoney.com/a/202608053832724888.html,279.5,"2026年半年度业绩与上年同期相比实现正向增长,主要原因是:1.报告期内,钨精矿均价同比上涨,公司钨精矿及粉末产品盈利显著增长;同时,公司充分发挥全产业链成本优势,有效保障加工端原料稳定供给,下游合金产品效益稳步提升,上下游业务实现协同增效。2.抢抓行业快速发展机遇,聚焦高附加值产品市场拓展,持续优化产品结构,PCB微钻、高端刀具等产品订单显著增长,带动盈利能力提升。3.公司坚持精益管理导向,加大市场开拓力度,持续优化运营管理,加速推进研发成果转化,新增产能稳步释放,公司整体盈利能力持续增强。",,50.0,68.7878787878788,50.0,51.849999999999994,50.0,73.48484848484848,43.66161616161616,55.5610101010101,31
36,603308,应流股份,机械基件,591.93,2026-08-06T09:50:59.414831+08:00,,,,,,,,,,,q1_report,"{""序号"": 4680, ""股票代码"": ""603308"", ""股票简称"": ""应流股份"", ""每股收益"": 0.18, ""营业总收入-营业总收入"": 888722795.32, ""营业总收入-同比增长"": 34.1320827838, ""营业总收入-季度环比增长"": 11.4099, ""净利润-净利润"": 120165239.96, ""净利润-同比增长"": 30.55, ""净利润-季度环比增长"": 119.5465, ""每股净资产"": 7.487108063854, ""净资产收益率"": 2.35, ""每股经营现金流量"": -0.226190297413, ""销售毛利率"": 33.7236123028, ""所处行业"": ""通用设备"", ""最新公告日期"": ""2026-04-24""}",888722795.32,34.1320827838,120165239.96,30.55,2026-08-06,0.16172571704025063,-0.11656891495601174,-0.40004978839930294,-0.11656891495601174,0.7740154582259846,46.3085,0.040845633091117106,58.47349999999999,-0.1756949729364582,62.931083333333326,-0.2340827863284306,49.48328,-0.025933608281423548,0.8373773965060899,0.6852074151840212,-0.49915499758570736,933682923.75,2.9495,3,6,1,0,5,0,0.16666666666666666,航空发动机概念涨2.67%，主力资金净流入47股 || 12.37亿主力资金净流入，可控核聚变概念涨2.88% || 应流股份603308.SH)：因独立董事人数不足被安徽证监局责令改正，已提名增选独立董事 || 26.42亿主力资金净流入，核电概念涨2.68% || 6只个股大宗交易超5000万元,http://finance.eastmoney.com/a/202608033829906398.html || http://finance.eastmoney.com/a/202608033829905351.html || http://finance.eastmoney.com/a/202606183776188330.html || http://finance.eastmoney.com/a/202608033829906019.html || http://finance.eastmoney.com/a/202607203813626890.html,,,,69.92307692307693,36.515151515151516,50.0,48.9,69.92307692307693,45.25252525252525,69.97474747474747,55.38078865578866,32
58,300806,斯迪克,塑料,511.59,2026-08-06T09:50:59.414831+08:00,,,,,,,,,,,q1_report,"{""序号"": 3943, ""股票代码"": ""300806"", ""股票简称"": ""斯迪克"", ""每股收益"": 0.03, ""营业总收入-营业总收入"": 757186573.83, ""营业总收入-同比增长"": 12.8821698796, ""营业总收入-季度环比增长"": -2.5296, ""净利润-净利润"": 15228053.71, ""净利润-同比增长"": 57.96, ""净利润-季度环比增长"": 0.9768, ""每股净资产"": 5.150421934674, ""净资产收益率"": 0.66, ""每股经营现金流量"": -0.221318840385, ""销售毛利率"": 23.0251485229, ""所处行业"": ""塑料"", ""最新公告日期"": ""2026-04-27""}",757186573.83,12.8821698796,15228053.71,57.96,2026-08-06,0.2094117647058824,-0.28134224017399423,-0.2581783194355356,0.24087982832618016,2.7886977886977884,45.8275,0.00943756478097213,58.01050000000001,-0.2025581575749219,49.436083333333336,-0.0642462573727356,34.28228,0.3493851634138685,1.3319471328943133,1.114802649824831,-0.5463171628513819,1606795979.0645,7.744500000000002,7,10,0,0,10,0,0.0,MLCC概念上涨7.01%，8股主力资金净流入超亿元 || 62家公司获海外机构调研 || 光刻胶概念上涨5.67% 12股主力资金净流入超亿元 || 61家公司获海外机构调研 || 创业板公司融资余额六连降 其间累计减少450.67亿元,http://finance.eastmoney.com/a/202608053832893352.html || http://finance.eastmoney.com/a/202608053832894114.html || http://finance.eastmoney.com/a/202608053832893035.html || http://finance.eastmoney.com/a/202608043831236892.html || http://finance.eastmoney.com/a/202607313828001488.html,,,,67.15384615384616,47.27272727272728,50.0,51.849999999999994,67.15384615384616,73.33333333333334,32.24747474747475,54.60579642579644,33
78,603009,北特科技,汽车配件,448.74,2026-08-06T09:50:59.414831+08:00,,,,,,,,,,,q1_report,"{""序号"": 1743, ""股票代码"": ""603009"", ""股票简称"": ""北特科技"", ""每股收益"": 0.0791, ""营业总收入-营业总收入"": 585714962.76, ""营业总收入-同比增长"": 8.036429646, ""营业总收入-季度环比增长"": -4.1159, ""净利润-净利润"": 27178079.78, ""净利润-同比增长"": 17.86, ""净利润-季度环比增长"": 1.1126, ""每股净资产"": 5.935349064233, ""净资产收益率"": 1.3947, ""每股经营现金流量"": -0.048328100525, ""销售毛利率"": 18.8379687263, ""所处行业"": ""汽车零部件"", ""最新公告日期"": ""2026-04-29""}",585714962.76,8.036429646,27178079.78,17.86,2026-08-06,0.14124929656724827,-0.12548512289780078,-0.2195497402347507,-0.24271844660194175,0.003463631865413097,41.3985,-0.02025435704192169,46.32633333333333,-0.12447204253880073,47.90958333333333,-0.15340528599879977,47.21088,-0.1408760014640693,0.5868098048128627,0.6209591307331706,-0.4021867115222877,326459967.6,2.2795,2,8,4,0,4,0,0.625,宇树科技今起询价 这些影子股公司坐等IPO红利 || 涨停股复盘：17股封单超亿元 || 北特科技：798万股限售股将于7月27日上市流通 || 今日69只个股跨越牛熊分界线 || 今日盘中突破年线个股,http://finance.eastmoney.com/a/202608053832595091.html || http://finance.eastmoney.com/a/202607313828416540.html || http://finance.eastmoney.com/a/202607203813326212.html || http://finance.eastmoney.com/a/202607103801774889.html || http://finance.eastmoney.com/a/202607103801698171.html,,,,52.53846153846155,45.45454545454545,50.0,75.0,52.53846153846155,22.424242424242426,84.520202020202,54.548418803418805,34
98,002851,麦格米特,电气设备,412.86,2026-08-06T09:50:59.414831+08:00,,,,,,,,,,,q1_report,"{""序号"": 2353, ""股票代码"": ""002851"", ""股票简称"": ""麦格米特"", ""每股收益"": 0.2019, ""营业总收入-营业总收入"": 2787757360.95, ""营业总收入-同比增长"": 20.3520607461, ""营业总收入-季度环比增长"": 6.7455, ""净利润-净利润"": 114687768.37, ""净利润-同比增长"": 6.93, ""净利润-季度环比增长"": 271.5132, ""每股净资产"": 15.42345883853, ""净资产收益率"": 1.43, ""每股经营现金流量"": 0.042257576246, ""销售毛利率"": 21.5651593069, ""所处行业"": ""其他电源设备Ⅱ"", ""最新公告日期"": ""2026-04-29""}",2787757360.95,20.3520607461,114687768.37,6.93,2026-08-06,0.22227963211739188,-0.25871145650538985,-0.1418413988246391,-0.03413359464314869,1.2001488095238098,129.43350000000004,-0.0861716634410723,142.01116666666667,-0.16710775091630115,127.49375,-0.07226824844355118,103.80272000000001,0.13946917768628797,1.21163098307676,1.022020577827383,-0.4873384191566009,4447746152.12,7.222499999999999,10,10,0,0,10,0,0.0,麦格米特002851龙虎榜数据08-05 || 麦格米特002851龙虎榜数据07-31 || 麦格米特002851龙虎榜数据07-30 || 深股通现身14只个股龙虎榜 || 7月31日龙虎榜净买入额前10个股,http://finance.eastmoney.com/a/202608053832590013.html || http://finance.eastmoney.com/a/202607313828329121.html || http://finance.eastmoney.com/a/202607303826712377.html || http://finance.eastmoney.com/a/202608053832886640.html || http://finance.eastmoney.com/a/202607313828384849.html,,,,53.38461538461539,53.98989898989899,50.0,51.849999999999994,53.38461538461539,85.1010101010101,45.83333333333333,54.45216783216783,35
57,688011,新光光电,元器件,513.64,2026-08-06T09:50:59.414831+08:00,,,,,,,,,,,q1_report,"{""序号"": 4654, ""股票代码"": ""688011"", ""股票简称"": ""新光光电"", ""每股收益"": -0.154, ""营业总收入-营业总收入"": 36217040.71, ""营业总收入-同比增长"": 358.1748824399, ""营业总收入-季度环比增长"": -51.8289, ""净利润-净利润"": -15405016.36, ""净利润-同比增长"": -28.4634490667, ""净利润-季度环比增长"": -7.2471, ""每股净资产"": 10.4860151696, ""净资产收益率"": -1.46, ""每股经营现金流量"": -0.1820716306, ""销售毛利率"": 13.4282215903, ""所处行业"": ""军工电子Ⅱ"", ""最新公告日期"": ""2026-04-24""}",36217040.71,358.1748824399,-15405016.36,-28.4634490667,2026-08-06,0.234470258691712,0.19776179056754595,0.15528141865844258,0.0876887340301975,1.2384224678816853,62.378,0.20106447786078419,61.914833333333334,0.21004928813504575,65.49608333333335,0.14388519415283074,56.250519999999995,0.3318987984466635,0.6243535305779364,0.6473520207638737,-0.2696245733788396,127865525.05,2.0895,5,10,2,2,6,2,-0.45,561只股短线走稳 站上五日均线 || 493只股短线走稳 站上五日均线 || 今日86只个股突破半年线 || 72只股中线走稳 站上半年线 || 今日盘中突破半年线个股,http://finance.eastmoney.com/a/202608033829771613.html || http://finance.eastmoney.com/a/202608033829736211.html || http://finance.eastmoney.com/a/202608033829772194.html || http://finance.eastmoney.com/a/202608033829736514.html || http://finance.eastmoney.com/a/202608033829582415.html,,,,59.53846153846154,79.2929292929293,50.0,29.799999999999997,59.53846153846154,13.484848484848486,74.93636363636364,54.09019658119659,36
52,300720,海川智能,电器仪表,531.81,2026-08-06T09:50:59.414831+08:00,,,,,,,,,,,q1_report,"{""序号"": 2139, ""股票代码"": ""300720"", ""股票简称"": ""海川智能"", ""每股收益"": 0.04, ""营业总收入-营业总收入"": 55946093.01, ""营业总收入-同比增长"": 23.8537349851, ""营业总收入-季度环比增长"": -15.2272, ""净利润-净利润"": 7077065.74, ""净利润-同比增长"": -2.89, ""净利润-季度环比增长"": 257.1122, ""每股净资产"": 3.020766353412, ""净资产收益率"": 1.21, ""每股经营现金流量"": 0.034943263107, ""销售毛利率"": 52.4647609704, ""所处行业"": ""通用设备"", ""最新公告日期"": ""2026-04-29""}",55946093.01,23.8537349851,7077065.74,-2.89,2026-08-06,0.6111504842901017,-0.32146055118893646,-0.061898211829436,1.0486632622409133,2.1241410902427855,66.735,0.02195249868884397,75.46483333333335,-0.09626779802512886,64.67908333333334,0.054436712538443066,45.5882,0.496001158194445,1.6109037279785172,1.1715881976117393,-0.6342664593053395,837035726.591,6.958,10,10,3,0,7,0,0.3,海川智能300720龙虎榜数据08-04) || 上证早知道｜301382，签下46亿元算力大单；300720股价异动，收购半导体资产未定 || 53股每笔成交量增长超50% || 254股融资余额增幅超5% || 【数据揭秘】融资客看好个股一览,http://finance.eastmoney.com/a/202608043831201267.html || http://finance.eastmoney.com/a/202608053831650184.html || http://finance.eastmoney.com/a/202608033829919045.html || http://finance.eastmoney.com/a/202608053832233087.html || http://finance.eastmoney.com/a/202608043830894311.html,,,,52.92307692307693,67.72727272727272,50.0,74.94999999999999,52.92307692307693,60.70707070707071,16.23737373737374,53.9750815850816,37
50,688227,品高股份,软件服务,533.01,2026-08-06T09:50:59.414831+08:00,,,,,,,,,,,h1_forecast,"{""序号"": 3880, ""股票代码"": ""688227"", ""股票简称"": ""品高股份"", ""预测指标"": ""归属于上市公司股东的净利润"", ""业绩变动"": ""预计2026年1-6月归属于上市公司股东的净利润盈利:260万元至600万元,同比上年增长1,840.77万元至2,180.77万元。"", ""预测数值"": 4300000.0, ""业绩变动幅度"": 127.205, ""业绩变动原因"": ""报告期内,公司持续改善经营质量并优化产品结构,积极拓展AI智算硬件市场与业务,品原AI一体机系列产品规模稳步放量,形成新的收入和利润增长点;同时公司降本增效成果显著,也进一步提升了盈利水平。"", ""预告类型"": ""扭亏"", ""上年同期值"": -15807700.0, ""公告日期"": ""2026-07-11""}",,,,,2026-08-06,0.3052105178254556,-0.14253921153030946,-0.25811479919310476,0.2163259170174383,1.6007714561234327,77.45849999999999,0.0445593446813457,87.59883333333332,-0.07635756183967435,84.953,-0.04759102091744849,66.46444,0.21734268730767914,0.8873806053713699,0.890266378413087,-0.5681644026471613,322675119.3,3.6700000000000004,7,10,6,0,4,0,0.6,8月3日科创板主力资金净流出51.64亿元 || 今日138只股长线走稳 站上年线 || 【盘中播报】182只股长线走稳 站上年线 || 今日172只个股突破年线 || 今日盘中突破年线个股,http://finance.eastmoney.com/a/202608033829906112.html || http://finance.eastmoney.com/a/202607313828420098.html || http://finance.eastmoney.com/a/202607313828414495.html || http://finance.eastmoney.com/a/202607313828137730.html || http://finance.eastmoney.com/a/202607313828069910.html,127.205,"报告期内,公司持续改善经营质量并优化产品结构,积极拓展AI智算硬件市场与业务,品原AI一体机系列产品规模稳步放量,形成新的收入和利润增长点;同时公司降本增效成果显著,也进一步提升了盈利水平。",,50.0,59.24242424242424,50.0,88.94999999999999,50.0,27.424242424242422,44.72222222222222,53.52858585858586,38
